   3.3905E-01	  3.9006E+03	  4.7381E+03	  1.0333E+01	  2.6933E+01	  4.3895E+01	  2.8536E+03	  7.1503E+01	  1.2044E+02	  2.0314E-01	  7.6816E+01	  5.0382E+01	  2.7821E+03	  2.4952E+01	  5.0550E+01	  3.2712E+03	  2.3237E+01	  6.3498E+01	  2.3531E+02	  3.5832E+02	  9.1718E+01	  7.8850E+01	  3.1853E+01	  7.8189E+00	  2.6118E+01	  6.0845E+00	  1.5852E+01	  1.3986E+00	  3.3023E+01	  1.2798E+01	  2.4086E+01	  4.3902E-01	  1.5090E+01	  1.9957E+00	  4.2380E+00	  1.8805E+00	 -4.1057E-02	  8.4488E-01	  4.5659E-02	  5.0876E+01	  4.0546E+01	  6.8982E+01	  5.8300E+01	  3.4061E+01	  6.9714E+01	  2.2615E+01	  2.3246E+01	  3.9225E+01	  4.7806E+01	  4.6467E+01	  4.8135E+01	  1.8096E+01	  5.0000E+01	C00000000000000000000
   3.3905E-01	  3.9006E+03	  4.7381E+03	  1.0283E+01	  2.6925E+01	  4.3855E+01	  2.8650E+03	  7.1990E+01	  1.2043E+02	  2.0361E-01	  7.6897E+01	  5.0296E+01	  2.7944E+03	  2.4790E+01	  5.0577E+01	  3.2796E+03	  2.3258E+01	  6.3248E+01	  2.3398E+02	  3.5997E+02	  9.1556E+01	  7.9119E+01	  3.1853E+01	  7.8189E+00	  2.6118E+01	  6.0845E+00	  1.5852E+01	  1.3986E+00	  3.3023E+01	  1.2798E+01	  2.4086E+01	  4.3902E-01	  1.5090E+01	  1.9957E+00	  4.2380E+00	  1.8805E+00	 -4.1057E-02	  8.4488E-01	  4.5659E-02	  5.0876E+01	  4.0546E+01	  6.8982E+01	  5.8300E+01	  3.4061E+01	  6.9379E+01	  2.3360E+01	  2.3188E+01	  3.8970E+01	  4.7870E+01	  4.6002E+01	  4.8508E+01	  1.7995E+01	  5.0000E+01	C00000000000000000000
   3.2016E-01	  3.9076E+03	  4.8090E+03	  1.0219E+01	  2.6918E+01	  4.3836E+01	  2.8743E+03	  7.2525E+01	  1.2042E+02	  2.0541E-01	  7.6927E+01	  5.0194E+01	  2.8043E+03	  2.4590E+01	  5.0500E+01	  3.2872E+03	  2.3160E+01	  6.3123E+01	  2.3233E+02	  3.6126E+02	  9.1481E+01	  7.9113E+01	  3.2158E+01	  7.8173E+00	  2.6342E+01	  6.1833E+00	  1.5507E+01	  1.3832E+00	  3.3604E+01	  1.2775E+01	  2.4527E+01	  4.4861E-01	  1.4598E+01	  1.9583E+00	  3.9203E+00	  1.7192E+00	 -4.1057E-02	  8.4488E-01	  4.5659E-02	  5.0876E+01	  4.0546E+01	  6.9103E+01	  5.9148E+01	  3.2202E+01	  6.8956E+01	  2.3858E+01	  2.3283E+01	  3.8671E+01	  4.7692E+01	  4.5567E+01	  4.8620E+01	  1.8182E+01	  5.0000E+01	C00000000000000000000
   3.2016E-01	  3.9076E+03	  4.8090E+03	  1.0146E+01	  2.6916E+01	  4.3813E+01	  2.8806E+03	  7.3085E+01	  1.2041E+02	  2.0581E-01	  7.6792E+01	  5.0135E+01	  2.8109E+03	  2.4462E+01	  5.0404E+01	  3.2919E+03	  2.3039E+01	  6.3038E+01	  2.3058E+02	  3.6236E+02	  9.1444E+01	  7.8916E+01	  3.2158E+01	  7.8173E+00	  2.6342E+01	  6.1833E+00	  1.5507E+01	  1.3832E+00	  3.3604E+01	  1.2775E+01	  2.4527E+01	  4.4861E-01	  1.4598E+01	  1.9583E+00	  3.9203E+00	  1.7192E+00	 -4.1057E-02	  8.4488E-01	  4.5659E-02	  5.0876E+01	  4.0546E+01	  6.9103E+01	  5.9148E+01	  3.2202E+01	  6.8472E+01	  2.4274E+01	  2.3235E+01	  3.8497E+01	  4.7468E+01	  4.5142E+01	  4.8695E+01	  1.8445E+01	  5.0000E+01	C00000000000000000000
   2.9256E-01	  3.9029E+03	  4.8662E+03	  1.0066E+01	  2.6914E+01	  4.3758E+01	  2.8844E+03	  7.3648E+01	  1.2039E+02	  1.9683E-01	  7.6535E+01	  5.0121E+01	  2.8149E+03	  2.4418E+01	  5.0340E+01	  3.2939E+03	  2.2951E+01	  6.2939E+01	  2.2896E+02	  3.6328E+02	  9.1490E+01	  7.8655E+01	  3.2364E+01	  7.7981E+00	  2.6483E+01	  6.2320E+00	  1.5310E+01	  1.3733E+00	  3.3883E+01	  1.2722E+01	  2.4708E+01	  4.2831E-01	  1.4283E+01	  1.9437E+00	  3.8835E+00	  1.7002E+00	 -4.1057E-02	  8.4488E-01	  4.5659E-02	  5.0876E+01	  4.0546E+01	  6.9022E+01	  5.9833E+01	  2.9487E+01	  6.7950E+01	  2.4653E+01	  2.2191E+01	  3.8458E+01	  4.7321E+01	  4.4710E+01	  4.8469E+01	  1.8647E+01	  5.0000E+01	C00000000000000000000
   2.9256E-01	  3.9029E+03	  4.8662E+03	  9.9836E+00	  2.6914E+01	  4.3700E+01	  2.8865E+03	  7.4198E+01	  1.2038E+02	  1.9710E-01	  7.6240E+01	  5.0143E+01	  2.8172E+03	  2.4442E+01	  5.0326E+01	  3.2942E+03	  2.2914E+01	  6.2845E+01	  2.3197E+02	  3.6395E+02	  9.1565E+01	  7.8441E+01	  3.2364E+01	  7.7981E+00	  2.6483E+01	  6.2320E+00	  1.5310E+01	  1.3733E+00	  3.3883E+01	  1.2722E+01	  2.4708E+01	  4.2831E-01	  1.4283E+01	  1.9437E+00	  3.8835E+00	  1.7002E+00	 -4.4448E-02	  7.1415E-01	  3.4455E-02	  5.0466E+01	  4.0980E+01	  6.9022E+01	  5.9833E+01	  2.9487E+01	  6.7406E+01	  2.4991E+01	  2.2159E+01	  3.8522E+01	  4.7288E+01	  4.5595E+01	  4.8276E+01	  1.8738E+01	  5.0000E+01	C00000000000000000000
   2.7188E-01	  3.9090E+03	  4.9100E+03	  9.8969E+00	  2.6911E+01	  4.3625E+01	  2.8879E+03	  7.4742E+01	  1.2037E+02	  1.8406E-01	  7.6005E+01	  5.0171E+01	  2.8188E+03	  2.4483E+01	  5.0344E+01	  3.2939E+03	  2.2911E+01	  6.2766E+01	  2.3319E+02	  3.6438E+02	  9.1625E+01	  7.8298E+01	  3.2473E+01	  7.7941E+00	  2.6544E+01	  6.2611E+00	  1.5184E+01	  1.3655E+00	  3.4107E+01	  1.2711E+01	  2.4831E+01	  4.2008E-01	  1.4013E+01	  1.9296E+00	  3.8534E+00	  1.6850E+00	 -4.4448E-02	  7.1415E-01	  3.4455E-02	  5.0466E+01	  4.0980E+01	  6.9126E+01	  6.0357E+01	  2.7452E+01	  6.6835E+01	  2.5293E+01	  2.0727E+01	  3.8603E+01	  4.7330E+01	  4.5668E+01	  4.8113E+01	  1.8752E+01	  5.0000E+01	C00000000000000000000
   2.7188E-01	  3.9090E+03	  4.9100E+03	  9.8063E+00	  2.6909E+01	  4.3555E+01	  2.8882E+03	  7.5277E+01	  1.2036E+02	  1.8413E-01	  7.5842E+01	  5.0194E+01	  2.8193E+03	  2.4520E+01	  5.0369E+01	  3.2929E+03	  2.2911E+01	  6.2704E+01	  2.3413E+02	  3.6453E+02	  9.1690E+01	  7.8207E+01	  3.2473E+01	  7.7941E+00	  2.6544E+01	  6.2611E+00	  1.5184E+01	  1.3655E+00	  3.4107E+01	  1.2711E+01	  2.4831E+01	  4.2008E-01	  1.4013E+01	  1.9296E+00	  3.8534E+00	  1.6850E+00	 -4.4448E-02	  7.1415E-01	  3.4455E-02	  5.0466E+01	  4.0980E+01	  6.9126E+01	  6.0357E+01	  2.7452E+01	  6.6239E+01	  2.5511E+01	  2.0719E+01	  3.8671E+01	  4.7388E+01	  4.5769E+01	  4.7928E+01	  1.8757E+01	  5.0000E+01	C00000000000000000000
   2.5894E-01	  3.9190E+03	  4.9477E+03	  9.7107E+00	  2.6904E+01	  4.3485E+01	  2.8877E+03	  7.5813E+01	  1.2036E+02	  1.7567E-01	  7.5754E+01	  5.0209E+01	  2.8189E+03	  2.4545E+01	  5.0391E+01	  3.2914E+03	  2.2906E+01	  6.2670E+01	  2.3492E+02	  3.6443E+02	  9.1737E+01	  7.8126E+01	  3.2522E+01	  7.8177E+00	  2.6562E+01	  6.2831E+00	  1.5133E+01	  1.3601E+00	  3.4283E+01	  1.2729E+01	  2.4927E+01	  4.2500E-01	  1.3847E+01	  1.9142E+00	  3.7797E+00	  1.6451E+00	 -4.4448E-02	  7.1415E-01	  3.4455E-02	  5.0466E+01	  4.0980E+01	  6.9299E+01	  6.0808E+01	  2.6180E+01	  6.5610E+01	  2.5631E+01	  1.9821E+01	  3.8714E+01	  4.7439E+01	  4.5883E+01	  4.7831E+01	  1.8775E+01	  5.0000E+01	C00000000000000000000
   2.5894E-01	  3.9190E+03	  4.9477E+03	  9.6105E+00	  2.6902E+01	  4.3417E+01	  2.8857E+03	  7.6344E+01	  1.2036E+02	  1.7557E-01	  7.5707E+01	  5.0221E+01	  2.8168E+03	  2.4567E+01	  5.0405E+01	  3.2888E+03	  2.2890E+01	  6.2667E+01	  2.3557E+02	  3.6411E+02	  9.1793E+01	  7.8039E+01	  3.2522E+01	  7.8177E+00	  2.6562E+01	  6.2831E+00	  1.5133E+01	  1.3601E+00	  3.4283E+01	  1.2729E+01	  2.4927E+01	  4.2500E-01	  1.3847E+01	  1.9142E+00	  3.7797E+00	  1.6451E+00	 -4.4448E-02	  7.1415E-01	  3.4455E-02	  5.0466E+01	  4.0980E+01	  6.9299E+01	  6.0808E+01	  2.6180E+01	  6.4952E+01	  2.5661E+01	  1.9833E+01	  3.8750E+01	  4.7472E+01	  4.6010E+01	  4.7661E+01	  1.8821E+01	  5.0000E+01	C00000000000000000000
   2.5094E-01	  3.9301E+03	  4.9784E+03	  9.5058E+00	  2.6898E+01	  4.3350E+01	  2.8822E+03	  7.6872E+01	  1.2036E+02	  1.7042E-01	  7.5692E+01	  5.0236E+01	  2.8133E+03	  2.4597E+01	  5.0412E+01	  3.2851E+03	  2.2862E+01	  6.2620E+01	  2.2714E+02	  3.6357E+02	  9.1850E+01	  7.7932E+01	  3.2510E+01	  7.8568E+00	  2.6526E+01	  6.3186E+00	  1.5167E+01	  1.3580E+00	  3.4342E+01	  1.2762E+01	  2.4939E+01	  4.3637E-01	  1.3821E+01	  1.9043E+00	  3.7300E+00	  1.6156E+00	 -4.4417E-02	  7.0767E-01	  3.7543E-02	  5.0340E+01	  4.1130E+01	  6.9490E+01	  6.1176E+01	  2.5393E+01	  6.4263E+01	  2.5584E+01	  1.9322E+01	  3.8795E+01	  4.7488E+01	  4.3500E+01	  4.7525E+01	  1.8900E+01	  5.0000E+01	C00000000000000000000
   2.5094E-01	  3.9301E+03	  4.9784E+03	  9.3979E+00	  2.6895E+01	  4.3278E+01	  2.8769E+03	  7.7389E+01	  1.2035E+02	  1.7017E-01	  7.5689E+01	  5.0259E+01	  2.8078E+03	  2.4642E+01	  5.0424E+01	  3.2798E+03	  2.2835E+01	  6.2532E+01	  2.2232E+02	  3.6282E+02	  9.1929E+01	  7.7808E+01	  3.2510E+01	  7.8568E+00	  2.6526E+01	  6.3186E+00	  1.5167E+01	  1.3580E+00	  3.4342E+01	  1.2762E+01	  2.4939E+01	  4.3637E-01	  1.3821E+01	  1.9043E+00	  3.7300E+00	  1.6156E+00	 -4.4417E-02	  7.0767E-01	  3.7543E-02	  5.0340E+01	  4.1130E+01	  6.9490E+01	  6.1176E+01	  2.5393E+01	  6.3555E+01	  2.5433E+01	  1.9353E+01	  3.8862E+01	  4.7515E+01	  4.2619E+01	  4.7303E+01	  1.8981E+01	  5.0000E+01	C00000000000000000000
   2.4871E-01	  3.9370E+03	  5.0004E+03	  9.2878E+00	  2.6892E+01	  4.3204E+01	  2.8701E+03	  7.7890E+01	  1.2035E+02	  1.6674E-01	  7.5711E+01	  5.0290E+01	  2.8008E+03	  2.4707E+01	  5.0449E+01	  3.2733E+03	  2.2820E+01	  6.2441E+01	  2.1793E+02	  3.6185E+02	  9.2021E+01	  7.7692E+01	  3.2431E+01	  7.9095E+00	  2.6419E+01	  6.3672E+00	  1.5285E+01	  1.3592E+00	  3.4288E+01	  1.2817E+01	  2.4846E+01	  4.5623E-01	  1.3921E+01	  1.9010E+00	  3.7171E+00	  1.6042E+00	 -4.4417E-02	  7.0767E-01	  3.7543E-02	  5.0340E+01	  4.1130E+01	  6.9608E+01	  6.1439E+01	  2.5173E+01	  6.2832E+01	  2.5192E+01	  1.9058E+01	  3.8955E+01	  4.7573E+01	  4.1703E+01	  4.7067E+01	  1.9037E+01	  5.0000E+01	C00000000000000000000
   2.4871E-01	  3.9370E+03	  5.0004E+03	  9.1763E+00	  2.6890E+01	  4.3123E+01	  2.8619E+03	  7.8370E+01	  1.2035E+02	  1.6635E-01	  7.5769E+01	  5.0327E+01	  2.7923E+03	  2.4784E+01	  5.0484E+01	  3.2655E+03	  2.2814E+01	  6.2357E+01	  2.1355E+02	  3.6064E+02	  9.2128E+01	  7.7596E+01	  3.2431E+01	  7.9095E+00	  2.6419E+01	  6.3672E+00	  1.5285E+01	  1.3592E+00	  3.4288E+01	  1.2817E+01	  2.4846E+01	  4.5623E-01	  1.3921E+01	  1.9010E+00	  3.7171E+00	  1.6042E+00	 -4.4417E-02	  7.0767E-01	  3.7543E-02	  5.0340E+01	  4.1130E+01	  6.9608E+01	  6.1439E+01	  2.5173E+01	  6.2100E+01	  2.4885E+01	  1.9106E+01	  3.9063E+01	  4.7654E+01	  4.0790E+01	  4.6789E+01	  1.9073E+01	  5.0000E+01	C00000000000000000000
   2.5345E-01	  3.9394E+03	  5.0133E+03	  9.0643E+00	  2.6887E+01	  4.3045E+01	  2.8525E+03	  7.8827E+01	  1.2034E+02	  1.6559E-01	  7.5873E+01	  5.0367E+01	  2.7826E+03	  2.4871E+01	  5.0526E+01	  3.2570E+03	  2.2814E+01	  6.2285E+01	  2.0911E+02	  3.5920E+02	  9.2244E+01	  7.7522E+01	  3.2288E+01	  7.9798E+00	  2.6237E+01	  6.4277E+00	  1.5484E+01	  1.3639E+00	  3.4139E+01	  1.2898E+01	  2.4650E+01	  4.8832E-01	  1.4144E+01	  1.9029E+00	  3.7251E+00	  1.6026E+00	 -4.4417E-02	  7.0767E-01	  3.7543E-02	  5.0340E+01	  4.1130E+01	  6.9649E+01	  6.1593E+01	  2.5640E+01	  6.1366E+01	  2.4487E+01	  1.9131E+01	  3.9181E+01	  4.7752E+01	  3.9885E+01	  4.6491E+01	  1.9095E+01	  5.0000E+01	C00000000000000000000
   2.5345E-01	  3.9394E+03	  5.0133E+03	  8.9522E+00	  2.6884E+01	  4.2959E+01	  2.8420E+03	  7.9259E+01	  1.2034E+02	  1.6505E-01	  7.6022E+01	  5.0407E+01	  2.7717E+03	  2.4960E+01	  5.0570E+01	  3.2475E+03	  2.2815E+01	  6.2224E+01	  2.0357E+02	  3.5751E+02	  9.2370E+01	  7.7461E+01	  3.2288E+01	  7.9798E+00	  2.6237E+01	  6.4277E+00	  1.5484E+01	  1.3639E+00	  3.4139E+01	  1.2898E+01	  2.4650E+01	  4.8832E-01	  1.4144E+01	  1.9029E+00	  3.7251E+00	  1.6026E+00	 -4.3541E-02	  7.3323E-01	  4.2289E-02	  5.0399E+01	  4.1090E+01	  6.9649E+01	  6.1593E+01	  2.5640E+01	  6.0631E+01	  2.4022E+01	  1.9197E+01	  3.9297E+01	  4.7854E+01	  3.8691E+01	  4.6175E+01	  1.9114E+01	  5.0000E+01	C00000000000000000000
   2.6551E-01	  3.9372E+03	  5.0168E+03	  8.8410E+00	  2.6881E+01	  4.2881E+01	  2.8305E+03	  7.9662E+01	  1.2034E+02	  1.6773E-01	  7.6209E+01	  5.0449E+01	  2.7597E+03	  2.5056E+01	  5.0616E+01	  3.2374E+03	  2.2817E+01	  6.2175E+01	  1.9837E+02	  3.5556E+02	  9.2507E+01	  7.7412E+01	  3.2090E+01	  8.0688E+00	  2.5979E+01	  6.4943E+00	  1.5767E+01	  1.3724E+00	  3.3899E+01	  1.3004E+01	  2.4345E+01	  5.3256E-01	  1.4497E+01	  1.9103E+00	  3.7523E+00	  1.6093E+00	 -4.3541E-02	  7.3323E-01	  4.2289E-02	  5.0399E+01	  4.1090E+01	  6.9612E+01	  6.1635E+01	  2.6826E+01	  5.9902E+01	  2.3462E+01	  1.9632E+01	  3.9422E+01	  4.7960E+01	  3.7687E+01	  4.5826E+01	  1.9131E+01	  5.0000E+01	C00000000000000000000
   2.6551E-01	  3.9372E+03	  5.0168E+03	  8.7310E+00	  2.6879E+01	  4.2794E+01	  2.8181E+03	  8.0036E+01	  1.2034E+02	  1.6705E-01	  7.6435E+01	  5.0491E+01	  2.7466E+03	  2.5155E+01	  5.0664E+01	  3.2264E+03	  2.2821E+01	  6.2144E+01	  1.9315E+02	  3.5337E+02	  9.2652E+01	  7.7370E+01	  3.2090E+01	  8.0688E+00	  2.5979E+01	  6.4943E+00	  1.5767E+01	  1.3724E+00	  3.3899E+01	  1.3004E+01	  2.4345E+01	  5.3256E-01	  1.4497E+01	  1.9103E+00	  3.7523E+00	  1.6093E+00	 -4.3541E-02	  7.3323E-01	  4.2289E-02	  5.0399E+01	  4.1090E+01	  6.9612E+01	  6.1635E+01	  2.6826E+01	  5.9181E+01	  2.2842E+01	  1.9714E+01	  3.9545E+01	  4.8070E+01	  3.6686E+01	  4.5470E+01	  1.9144E+01	  5.0000E+01	C00000000000000000000
